"1_HASH","2_REFACTORINGTYPE","3_OCORRIDO"
"7373b9893a976c1edc5f0cf184b83c3a5957c4e3","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SuppressWarnings({""SameNameButDifferent"" ""NullableTypeParameter"" ""TruthSelfEquals""}) in class com.google.auto.value.AutoValueJava8Test"
"e20db259ac2d6b176e396639a7540cadec38a9aa","EXTRACT_OPERATION","Extract Method Extract Method	private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject) : void extracted from public properlyDefersProcessing_typeElement() : void in class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","EXTRACT_OPERATION","Extract Method Extract Method	private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void extracted from public properlyDefersProcessing_packageElement() : void in class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","EXTRACT_OPERATION","Extract Method Extract Method	private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void extracted from public properlyDefersProcessing_argumentElement() : void in class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	classBFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	classBFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classBFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	packageFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method private requiresGeneratedCodeDeferralTest(dependentTestFileObject JavaFileObject  generatesCodeFileObject JavaFileObject) : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method public properlyDefersProcessing_typeElement() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method public properlyDefersProcessing_packageElement() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	packageFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method public properlyDefersProcessing_packageElement() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classAFileObject : JavaFileObject to dependentTestFileObject : JavaFileObject in method public properlyDefersProcessing_argumentElement() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classBFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method public properlyDefersProcessing_argumentElement() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	requiresGeneratedCodeProcessor : RequiresGeneratedCodeProcessor to oneOverloadedMethodAtATimeProcessor : OneOverloadedMethodAtATimeProcessor in method public properlyDefersProcessing_stepAndIllFormedRejectingExecutableElements() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classAFileObject : JavaFileObject to testFileObject : JavaFileObject in method public properlyDefersProcessing_stepAndIllFormedRejectingExecutableElements() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	classBFileObject : JavaFileObject to generatesCodeFileObject : JavaFileObject in method public properlyDefersProcessing_stepAndIllFormedRejectingExecutableElements() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_VARIABLE","Rename Variable Rename Variable	requiresGeneratedCodeProcessor : RequiresGeneratedCodeProcessor to oneOverloadedMethodAtATimeProcessor : OneOverloadedMethodAtATimeProcessor in method public properlyDefersProcessing_stepAndIllFormedRejectingExecutableElements() : void from class com.google.auto.common.BasicAnnotationProcessorTest"
"e20db259ac2d6b176e396639a7540cadec38a9aa","ADD_CLASS_MODIFIER","Add Class Modifier Add Class Modifier	abstract in class com.google.auto.common.BasicAnnotationProcessor.ElementFactory"
"e20db259ac2d6b176e396639a7540cadec38a9aa","REMOVE_CLASS_MODIFIER","Remove Class Modifier Remove Class Modifier	final in class com.google.auto.common.BasicAnnotationProcessor.ElementName"
"e20db259ac2d6b176e396639a7540cadec38a9aa","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	that : ElementName to that : ElementFactory in method public equals(object Object) : boolean from class com.google.auto.common.BasicAnnotationProcessor.ElementFactory"
"e20db259ac2d6b176e396639a7540cadec38a9aa","RENAME_CLASS","Rename Class Rename Class	com.google.auto.common.BasicAnnotationProcessor.ElementName renamed to com.google.auto.common.BasicAnnotationProcessor.ElementFactory"
"f9ac6a2ccbd219474ac647096dccb0dc24fc7b37","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	argumentNames : List<Name> to argumentNames : ImmutableList<Name> in method package getEnclosingType(type DeclaredType) : TypeMirror from class com.google.auto.value.processor.EclipseHack"
"f9ac6a2ccbd219474ac647096dccb0dc24fc7b37","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	parameterNames : List<Name> to parameterNames : ImmutableList<Name> in method package getEnclosingType(type DeclaredType) : TypeMirror from class com.google.auto.value.processor.EclipseHack"
"f9ac6a2ccbd219474ac647096dccb0dc24fc7b37","REMOVE_PARAMETER","Remove Parameter Remove Parameter	elementUtils : Elements in method package EclipseHack(elementUtils Elements  typeUtils Types) from class com.google.auto.value.processor.EclipseHack"
"f9ac6a2ccbd219474ac647096dccb0dc24fc7b37","REMOVE_PARAMETER","Remove Parameter Remove Parameter	elementUtils : Elements in method package rewriteReturnTypes(elementUtils Elements  typeUtils Types  methods Collection<ExecutableElement>  sourceType TypeElement  targetType TypeElement) : ImmutableMap<ExecutableElement TypeMirror> from class com.google.auto.value.processor.TypeVariables"
"b9142b7cd872ccac3794470af17a9df594e9013f","LOCALIZE_PARAMETER","Localize Parameter Localize Parameter	version : String to version : String in method public compileWithEclipse() : void from class com.google.auto.value.CompileWithEclipseTest"
"b9142b7cd872ccac3794470af17a9df594e9013f","REMOVE_PARAMETER","Remove Parameter Remove Parameter	predicate : Predicate<File> in method private compileWithEclipse(version String  predicate Predicate<File>) : void from class com.google.auto.value.CompileWithEclipseTest"
"b9142b7cd872ccac3794470af17a9df594e9013f","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Test in method public compileWithEclipse() : void from class com.google.auto.value.CompileWithEclipseTest"
"b9142b7cd872ccac3794470af17a9df594e9013f","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	private to public in method public compileWithEclipse() : void from class com.google.auto.value.CompileWithEclipseTest"
"b9142b7cd872ccac3794470af17a9df594e9013f","REPLACE_VARIABLE_WITH_ATTRIBUTE","Replace Variable With Attribute Replace Variable With Attribute	predicate : Predicate<File> to JAVA_FILE : Predicate<File> in method public compileWithEclipse() : void from class com.google.auto.value.CompileWithEclipseTest"
"29b57f345dce8e9a6c97ba64ec7b6b85a7743929","ADD_ATTRIBUTE_ANNOTATION","Add Attribute Annotation Add Attribute Annotation	@SuppressWarnings(""NonFinalStaticField"") in attribute private javacHandlesTypeAnnotationsCorrectly : boolean from class com.google.auto.value.AutoValueJava8Test"
"29b57f345dce8e9a6c97ba64ec7b6b85a7743929","EXTRACT_VARIABLE","Extract Variable Extract Variable	nullableProperties : NullableProperties in method public testEqualsParameterIsAnnotated() : void from class com.google.auto.value.AutoValueJava8Test"
"29b57f345dce8e9a6c97ba64ec7b6b85a7743929","INLINE_VARIABLE","Inline Variable Inline Variable	parameterTypes : AnnotatedType[] in method public testEqualsParameterIsAnnotated() : void from class com.google.auto.value.AutoValueJava8Test"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SupportedOptions(AutoFactoryProcessor.INJECT_API_OPTION) in class com.google.auto.factory.processor.AutoFactoryProcessor"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method package FactoryDescriptorGenerator(messager Messager  types Types  declarationFactory AutoFactoryDeclaration.Factory  injectApi InjectApi) from class com.google.auto.factory.processor.FactoryDescriptorGenerator"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method package FactoryWriter(processingEnv ProcessingEnvironment  injectApi InjectApi  factoriesBeingCreated ImmutableSetMultimap<String PackageAndClass>) from class com.google.auto.factory.processor.FactoryWriter"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method package create(type TypeMirror  annotations Collection<AnnotationMirror>  types Types  injectApi InjectApi) : Key from class com.google.auto.factory.processor.Key"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method private forVariableElement(variable VariableElement  type TypeMirror  types Types  injectApi InjectApi) : Parameter from class com.google.auto.factory.processor.Parameter"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method package forParameterList(variables List<? extends VariableElement>  variableTypes List<? extends TypeMirror>  types Types  injectApi InjectApi) : ImmutableSet<Parameter> from class com.google.auto.factory.processor.Parameter"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","ADD_PARAMETER","Add Parameter Add Parameter	injectApi : InjectApi in method package forParameterList(variables List<? extends VariableElement>  types Types  injectApi InjectApi) : ImmutableSet<Parameter> from class com.google.auto.factory.processor.Parameter"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","REMOVE_METHOD_MODIFIER","Remove Method Modifier Remove Method Modifier	static in method package isProvider(type TypeMirror) : boolean from class com.google.auto.factory.processor.Mirrors"
"67772b26d0493bd1bb2bfb546d0ffd6e4affd0f5","MOVE_OPERATION","Move Method Move Method	package isProvider(type TypeMirror) : boolean from class com.google.auto.factory.processor.Mirrors to package isProvider(type TypeMirror) : boolean from class com.google.auto.factory.processor.InjectApi"
"324470ba28e85482c7b359a3679601583323d9ab","ADD_THROWN_EXCEPTION_TYPE","Add Thrown Exception Type Add Thrown Exception Type	IOException in method public testDoesntRaiseWarningForToBuilder() : void from class com.google.auto.value.processor.ExtensionTest"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_PARAMETER","Remove Parameter Remove Parameter	typeUtils : Types in method package annotationsToCopy(autoValueType Element  typeOrMethod Element  excludedAnnotations Set<String>  typeUtils Types) : ImmutableList<AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_METHOD_MODIFIER","Remove Method Modifier Remove Method Modifier	static in method package annotationsToCopy(autoValueType Element  typeOrMethod Element  excludedAnnotations Set<String>  typeUtils Types) : ImmutableList<AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_PARAMETER","Remove Parameter Remove Parameter	typeUtils : Types in method package propertyMethodAnnotationMap(type TypeElement  propertyMethods ImmutableSet<ExecutableElement>  typeUtils Types) : ImmutableListMultimap<ExecutableElement AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_METHOD_MODIFIER","Remove Method Modifier Remove Method Modifier	static in method package propertyMethodAnnotationMap(type TypeElement  propertyMethods ImmutableSet<ExecutableElement>  typeUtils Types) : ImmutableListMultimap<ExecutableElement AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_PARAMETER","Remove Parameter Remove Parameter	typeUtils : Types in method package propertyMethodAnnotations(type TypeElement  method ExecutableElement  typeUtils Types) : ImmutableList<AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
"5f8ada9465990a72a229cbea2cbf12719d80e774","REMOVE_METHOD_MODIFIER","Remove Method Modifier Remove Method Modifier	static in method package propertyMethodAnnotations(type TypeElement  method ExecutableElement  typeUtils Types) : ImmutableList<AnnotationMirror> from class com.google.auto.value.processor.AutoValueishProcessor"
